,tw_id,week_start_date,week_end_date,current_week_amount,current_week_tickets,current_week_theater_count
68,21222,2022-07-04,2022-07-10,16400.0,70.0,5.0
69,21222,2022-07-11,2022-07-17,9490.0,36.0,1.0
70,21222,2022-07-18,2022-07-24,6410.0,26.0,1.0
71,21222,2022-07-25,2022-07-31,880.0,4.0,1.0
72,21858,2022-07-25,2022-07-31,5307633.0,21639.0,69.0
73,21858,2022-08-01,2022-08-07,2726856.0,11250.0,69.0
74,21858,2022-08-08,2022-08-14,1000577.0,4201.0,69.0
75,21858,2022-08-15,2022-08-21,265920.0,1103.0,42.0
76,21858,2022-08-22,2022-08-28,76577.0,314.0,14.0
77,21858,2022-08-29,2022-09-04,12910.0,54.0,2.0
78,21858,2022-09-05,2022-09-11,6499.0,28.0,2.0
79,21858,2022-09-12,2022-09-18,0.0,0.0,1.0
80,22473,2022-09-26,2022-10-02,3154777.0,13339.0,65.0
81,22473,2022-10-03,2022-10-09,3431531.0,14608.0,65.0
82,22473,2022-10-10,2022-10-16,1634527.0,6886.0,65.0
83,22473,2022-10-17,2022-10-23,326982.0,1399.0,58.0
84,22473,2022-10-24,2022-10-30,79543.0,332.0,28.0
85,22473,2022-10-31,2022-11-06,4010.0,17.0,4.0
86,22113,2022-08-22,2022-08-28,3117510.0,12946.0,79.0
87,22113,2022-08-29,2022-09-04,3354376.0,13962.0,79.0
88,22113,2022-09-05,2022-09-11,1118332.0,4690.0,79.0
89,22113,2022-09-12,2022-09-18,402070.0,1679.0,65.0
90,22113,2022-09-19,2022-09-25,132132.0,567.0,27.0
91,22113,2022-09-26,2022-10-02,40811.0,182.0,13.0
92,22113,2022-10-03,2022-10-09,4235.0,19.0,6.0
93,22113,2022-10-10,2022-10-16,1190.0,5.0,1.0
97,22113,2022-11-07,2022-11-13,5120.0,32.0,1.0
98,22113,2022-11-14,2022-11-20,20000.0,142.0,2.0
99,22113,2022-11-21,2022-11-27,33875.0,356.0,4.0
100,22113,2022-11-28,2022-12-04,33961.0,395.0,5.0
101,22113,2022-12-05,2022-12-11,9435.0,109.0,3.0
102,22113,2022-12-12,2022-12-18,1570.0,13.0,1.0
103,22239,2022-09-05,2022-09-11,2835303.0,11343.0,24.0
104,22239,2022-09-12,2022-09-18,2259748.0,8762.0,24.0
105,22239,2022-09-19,2022-09-25,1259909.0,4864.0,24.0
106,22239,2022-09-26,2022-10-02,614220.0,2357.0,22.0
107,22239,2022-10-03,2022-10-09,634802.0,2284.0,20.0
108,22239,2022-10-10,2022-10-16,294637.0,1104.0,20.0
109,22239,2022-10-17,2022-10-23,81823.0,313.0,13.0
110,22239,2022-10-24,2022-10-30,84981.0,339.0,9.0
111,22239,2022-10-31,2022-11-06,20178.0,80.0,3.0
112,22239,2022-11-07,2022-11-13,7344.0,30.0,2.0
113,22239,2022-11-14,2022-11-20,6375.0,27.0,1.0
114,22239,2022-11-21,2022-11-27,6295.0,24.0,1.0
115,22239,2022-11-28,2022-12-04,2585.0,10.0,1.0
116,22239,2022-12-05,2022-12-11,20325.0,90.0,2.0
117,22239,2022-12-12,2022-12-18,810.0,3.0,1.0
133,22239,2023-04-03,2023-04-09,620.0,3.0,2.0
134,22239,2023-04-10,2023-04-16,570.0,3.0,2.0
135,22239,2023-04-17,2023-04-23,1240.0,6.0,2.0
136,22239,2023-04-24,2023-04-30,1675.0,9.0,2.0
155,22239,2023-09-04,2023-09-10,16060.0,73.0,1.0
156,22239,2023-09-11,2023-09-17,132940.0,391.0,1.0
157,21763,2022-07-11,2022-07-17,1897763.0,7644.0,57.0
158,21763,2022-07-18,2022-07-24,2427504.0,9834.0,57.0
159,21763,2022-07-25,2022-07-31,1343010.0,5369.0,57.0
160,21763,2022-08-01,2022-08-07,690858.0,2779.0,44.0
161,21763,2022-08-08,2022-08-14,312149.0,1274.0,25.0
162,21763,2022-08-15,2022-08-21,202418.0,811.0,12.0
163,21763,2022-08-22,2022-08-28,82965.0,346.0,8.0
164,21763,2022-08-29,2022-09-04,43130.0,182.0,6.0
165,21763,2022-09-05,2022-09-11,20850.0,82.0,4.0
166,21763,2022-09-12,2022-09-18,7100.0,30.0,2.0
167,21763,2022-09-19,2022-09-25,3655.0,15.0,1.0
207,21763,2023-06-26,2023-07-02,47069.0,202.0,8.0
208,21763,2023-07-03,2023-07-09,49964.0,215.0,9.0
209,21763,2023-07-10,2023-07-16,6210.0,28.0,4.0
210,21763,2023-07-17,2023-07-23,3490.0,13.0,1.0
211,20398,2022-01-24,2022-01-30,1531025.0,6524.0,55.0
212,20398,2022-01-31,2022-02-06,3429553.0,14438.0,55.0
213,20398,2022-02-07,2022-02-13,1092616.0,4724.0,55.0
214,20398,2022-02-14,2022-02-20,279074.0,1217.0,50.0
215,20398,2022-02-21,2022-02-27,36130.0,159.0,18.0
216,20398,2022-02-28,2022-03-06,5610.0,25.0,3.0
217,22925,2022-10-31,2022-11-06,2944452.0,12185.0,66.0
218,22925,2022-11-07,2022-11-13,1905504.0,8069.0,66.0
219,22925,2022-11-14,2022-11-20,835938.0,3529.0,64.0
220,22925,2022-11-21,2022-11-27,271720.0,1157.0,34.0
221,22925,2022-11-28,2022-12-04,67426.0,288.0,12.0
222,22925,2022-12-05,2022-12-11,20245.0,98.0,6.0
223,22925,2022-12-12,2022-12-18,1710.0,8.0,2.0
224,20981,2022-04-18,2022-04-24,2054200.0,3948.0,10.0
225,20981,2022-04-25,2022-05-01,941750.0,1857.0,10.0
226,20981,2022-05-02,2022-05-08,60325.0,110.0,9.0
227,20981,2022-05-09,2022-05-15,19025.0,40.0,3.0
228,20981,2022-05-16,2022-05-22,2850.0,6.0,1.0
354,20981,2024-10-14,2024-10-20,1676607.0,2805.0,4.0
355,20981,2024-10-21,2024-10-27,380818.0,638.0,4.0
356,23015,2022-11-14,2022-11-20,1496682.0,6430.0,60.0
357,23015,2022-11-21,2022-11-27,1126137.0,4900.0,60.0
358,23015,2022-11-28,2022-12-04,205925.0,898.0,56.0
359,23015,2022-12-05,2022-12-11,24721.0,114.0,13.0
360,23015,2022-12-12,2022-12-18,6065.0,27.0,5.0
371,18813,2022-01-03,2022-01-09,23520.0,335.0,4.0
372,18813,2022-01-10,2022-01-16,20175.0,293.0,4.0
373,18813,2022-01-17,2022-01-23,15505.0,207.0,4.0
374,18813,2022-01-24,2022-01-30,14440.0,172.0,3.0
375,18813,2022-01-31,2022-02-06,11390.0,146.0,2.0
376,18813,2022-02-07,2022-02-13,5880.0,84.0,2.0
377,18813,2022-02-14,2022-02-20,1870.0,34.0,1.0
378,20553,2022-02-14,2022-02-20,1045630.0,1270.0,7.0
379,20553,2022-02-21,2022-02-27,902280.0,1221.0,6.0
380,20553,2022-02-28,2022-03-06,418800.0,585.0,6.0
381,20553,2022-03-07,2022-03-13,151160.0,188.0,5.0
382,20553,2022-03-14,2022-03-20,56400.0,75.0,4.0
383,20553,2022-03-21,2022-03-27,115500.0,139.0,2.0
384,20553,2022-03-28,2022-04-03,8200.0,11.0,1.0
385,22004,2022-08-15,2022-08-21,1214588.0,5059.0,57.0
386,22004,2022-08-22,2022-08-28,1100349.0,4687.0,57.0
387,22004,2022-08-29,2022-09-04,255543.0,1089.0,51.0
388,22004,2022-09-05,2022-09-11,50020.0,220.0,14.0
389,22004,2022-09-12,2022-09-18,9650.0,41.0,3.0
390,22004,2022-09-19,2022-09-25,1960.0,7.0,2.0
391,22004,2022-09-26,2022-10-02,290.0,1.0,1.0
392,23248,2022-12-05,2022-12-11,1156785.0,4863.0,53.0
393,23248,2022-12-12,2022-12-18,914162.0,3894.0,53.0
394,23248,2022-12-19,2022-12-25,316594.0,1357.0,50.0
395,23248,2022-12-26,2023-01-01,97484.0,425.0,18.0
396,23248,2023-01-02,2023-01-08,31670.0,141.0,6.0
397,23248,2023-01-09,2023-01-15,6315.0,29.0,5.0
398,23248,2023-01-16,2023-01-22,1260.0,6.0,1.0
399,23206,2022-11-28,2022-12-04,1359400.0,2711.0,10.0
400,23206,2022-12-05,2022-12-11,897050.0,2025.0,7.0
401,23206,2022-12-12,2022-12-18,47600.0,112.0,1.0
402,23216,2022-11-28,2022-12-04,1048533.0,4498.0,60.0
403,23216,2022-12-05,2022-12-11,981428.0,4337.0,61.0
404,23216,2022-12-12,2022-12-18,172455.0,805.0,58.0
405,23216,2022-12-19,2022-12-25,52280.0,249.0,15.0
406,23216,2022-12-26,2023-01-01,7120.0,31.0,4.0
407,23216,2023-01-02,2023-01-08,2240.0,10.0,2.0
408,23216,2023-01-09,2023-01-15,290.0,1.0,1.0
409,21779,2022-07-11,2022-07-17,1037216.0,4227.0,40.0
410,21779,2022-07-18,2022-07-24,962406.0,3927.0,40.0
411,21779,2022-07-25,2022-07-31,164047.0,671.0,36.0
412,21779,2022-08-01,2022-08-07,30915.0,133.0,11.0
413,21779,2022-08-08,2022-08-14,4715.0,20.0,2.0
414,21779,2022-08-15,2022-08-21,1500.0,6.0,1.0
415,21823,2022-07-18,2022-07-24,1141171.0,4740.0,51.0
416,21823,2022-07-25,2022-07-31,845560.0,3565.0,51.0
417,21823,2022-08-01,2022-08-07,170628.0,718.0,44.0
418,21823,2022-08-08,2022-08-14,26397.0,117.0,14.0
419,21823,2022-08-15,2022-08-21,1830.0,7.0,2.0
431,20110,2022-02-14,2022-02-20,10775.0,207.0,2.0
432,20110,2022-02-21,2022-02-27,13170.0,252.0,2.0
433,20110,2022-02-28,2022-03-06,8905.0,169.0,2.0
434,20110,2022-03-07,2022-03-13,5325.0,99.0,2.0
435,20110,2022-03-14,2022-03-20,2035.0,37.0,1.0
640,9051,2022-05-30,2022-06-05,21730.0,99.0,1.0
642,20335,2022-01-03,2022-01-09,472916.0,1993.0,47.0
643,20335,2022-01-10,2022-01-16,119492.0,500.0,34.0
644,20335,2022-01-17,2022-01-23,21813.0,88.0,13.0
645,20335,2022-01-24,2022-01-30,7090.0,30.0,3.0
646,23214,2022-12-05,2022-12-11,944638.0,3929.0,41.0
647,23214,2022-12-12,2022-12-18,650663.0,2689.0,41.0
648,23214,2022-12-19,2022-12-25,176635.0,731.0,33.0
649,23214,2022-12-26,2023-01-01,78325.0,324.0,11.0
650,23214,2023-01-02,2023-01-08,26065.0,110.0,4.0
651,23214,2023-01-09,2023-01-15,11170.0,46.0,3.0
652,23214,2023-01-16,2023-01-22,5970.0,26.0,2.0
653,23214,2023-01-23,2023-01-29,1710.0,8.0,1.0
654,23214,2023-01-30,2023-02-05,870.0,3.0,1.0
655,23362,2022-12-19,2022-12-25,1054683.0,4330.0,54.0
656,23362,2022-12-26,2023-01-01,718777.0,3076.0,54.0
657,23362,2023-01-02,2023-01-08,193828.0,818.0,38.0
658,23362,2023-01-09,2023-01-15,50462.0,218.0,16.0
659,23362,2023-01-16,2023-01-22,3180.0,13.0,2.0
660,20402,2022-01-10,2022-01-16,818635.0,3432.0,44.0
661,20402,2022-01-17,2022-01-23,634008.0,2708.0,44.0
662,20402,2022-01-24,2022-01-30,164862.0,703.0,39.0
663,20402,2022-01-31,2022-02-06,10085.0,45.0,7.0
664,22653,2022-10-10,2022-10-16,608940.0,2560.0,63.0
665,22653,2022-10-17,2022-10-23,579564.0,2498.0,63.0
666,22653,2022-10-24,2022-10-30,183411.0,809.0,55.0
667,22653,2022-10-31,2022-11-06,41150.0,175.0,10.0
668,22653,2022-11-07,2022-11-13,11260.0,50.0,4.0
669,22653,2022-11-14,2022-11-20,1040.0,5.0,2.0
670,22653,2022-11-21,2022-11-27,40710.0,177.0,1.0
672,22653,2022-12-05,2022-12-11,21600.0,93.0,1.0
673,22221,2022-08-29,2022-09-04,709371.0,2947.0,50.0
674,22221,2022-09-05,2022-09-11,547514.0,2336.0,50.0
675,22221,2022-09-12,2022-09-18,108370.0,449.0,40.0
676,22221,2022-09-19,2022-09-25,7622.0,34.0,12.0
677,21160,2022-05-09,2022-05-15,540186.0,2293.0,37.0
678,21160,2022-05-16,2022-05-22,535051.0,2235.0,37.0
679,21160,2022-05-23,2022-05-29,146604.0,618.0,36.0
680,21160,2022-05-30,2022-06-05,50212.0,218.0,18.0
681,21160,2022-06-06,2022-06-12,7310.0,33.0,11.0
682,21160,2022-06-13,2022-06-19,7125.0,31.0,2.0
683,22628,2022-10-03,2022-10-09,597790.0,2508.0,53.0
684,22628,2022-10-10,2022-10-16,493277.0,2105.0,53.0
685,22628,2022-10-17,2022-10-23,55097.0,233.0,44.0
686,22628,2022-10-24,2022-10-30,7455.0,31.0,6.0
687,22628,2022-10-31,2022-11-06,890.0,4.0,2.0
688,18829,2022-06-27,2022-07-03,343734.0,1414.0,31.0
689,18829,2022-07-04,2022-07-10,274258.0,1176.0,32.0
690,18829,2022-07-11,2022-07-17,155154.0,662.0,22.0
691,18829,2022-07-18,2022-07-24,46690.0,198.0,10.0
692,18829,2022-07-25,2022-07-31,25180.0,106.0,6.0
693,18829,2022-08-01,2022-08-07,4450.0,18.0,2.0
694,18829,2022-08-08,2022-08-14,2350.0,10.0,1.0
695,20749,2022-03-14,2022-03-20,392797.0,1662.0,47.0
696,20749,2022-03-21,2022-03-27,313977.0,1383.0,47.0
697,20749,2022-03-28,2022-04-03,69017.0,292.0,25.0
698,20749,2022-04-04,2022-04-10,13705.0,59.0,4.0
699,20749,2022-04-11,2022-04-17,5420.0,22.0,2.0
722,20749,2022-09-19,2022-09-25,33750.0,125.0,1.0
723,20942,2022-04-25,2022-05-01,417532.0,1779.0,51.0
724,20942,2022-05-02,2022-05-08,220294.0,962.0,51.0
725,20942,2022-05-09,2022-05-15,33881.0,153.0,31.0
726,20942,2022-05-16,2022-05-22,4135.0,20.0,4.0
733,20942,2022-07-04,2022-07-10,4800.0,30.0,1.0
734,20942,2022-07-11,2022-07-17,9760.0,61.0,1.0
735,20942,2022-07-18,2022-07-24,8955.0,117.0,2.0
736,20942,2022-07-25,2022-07-31,14869.0,192.0,2.0
737,20942,2022-08-01,2022-08-07,9078.0,96.0,2.0
738,20942,2022-08-08,2022-08-14,3197.0,27.0,1.0
745,20942,2022-09-26,2022-10-02,2930.0,27.0,1.0
746,21164,2022-05-09,2022-05-15,385542.0,1633.0,50.0
747,21164,2022-05-16,2022-05-22,282384.0,1235.0,49.0
748,21164,2022-05-23,2022-05-29,36246.0,154.0,42.0
749,21164,2022-05-30,2022-06-05,2430.0,10.0,6.0
750,21164,2022-06-06,2022-06-12,520.0,2.0,1.0
751,23390,2022-12-19,2022-12-25,336156.0,1435.0,37.0
752,23390,2022-12-26,2023-01-01,212953.0,918.0,36.0
753,23390,2023-01-02,2023-01-08,122942.0,523.0,31.0
754,23390,2023-01-09,2023-01-15,21745.0,98.0,10.0
755,23390,2023-01-16,2023-01-22,5380.0,23.0,3.0
756,23390,2023-01-23,2023-01-29,15940.0,70.0,3.0
757,23390,2023-01-30,2023-02-05,1540.0,7.0,2.0
758,23390,2023-02-06,2023-02-12,4600.0,19.0,2.0
759,23199,2022-11-28,2022-12-04,244110.0,1054.0,32.0
760,23199,2022-12-05,2022-12-11,205176.0,918.0,33.0
761,23199,2022-12-12,2022-12-18,31284.0,137.0,28.0
762,23199,2022-12-19,2022-12-25,6410.0,27.0,3.0
763,23199,2022-12-26,2023-01-01,310.0,1.0,1.0
773,23199,2023-03-06,2023-03-12,550.0,5.0,1.0
774,23199,2023-03-13,2023-03-19,3355.0,61.0,1.0
775,23199,2023-03-20,2023-03-26,6795.0,110.0,2.0
776,23199,2023-03-27,2023-04-02,3795.0,69.0,1.0
777,23199,2023-04-03,2023-04-09,2255.0,41.0,1.0
778,23364,2022-12-19,2022-12-25,256216.0,1168.0,16.0
779,23364,2022-12-26,2023-01-01,194128.0,885.0,16.0
780,23364,2023-01-02,2023-01-08,68309.0,308.0,11.0
781,23364,2023-01-09,2023-01-15,13125.0,60.0,4.0
782,23364,2023-01-16,2023-01-22,11240.0,52.0,1.0
783,23364,2023-01-23,2023-01-29,940.0,5.0,1.0
784,20633,2022-03-14,2022-03-20,60850.0,283.0,6.0
785,20633,2022-03-21,2022-03-27,58130.0,266.0,6.0
786,20633,2022-03-28,2022-04-03,48025.0,207.0,3.0
787,20633,2022-04-04,2022-04-10,52490.0,228.0,1.0
788,20633,2022-04-11,2022-04-17,29745.0,131.0,1.0
789,20633,2022-04-18,2022-04-24,28930.0,127.0,1.0
790,20633,2022-04-25,2022-05-01,19985.0,91.0,1.0
791,20633,2022-05-02,2022-05-08,26290.0,114.0,1.0
792,20633,2022-05-09,2022-05-15,21880.0,95.0,1.0
793,20633,2022-05-16,2022-05-22,20040.0,87.0,1.0
794,20633,2022-05-23,2022-05-29,10870.0,46.0,1.0
795,20778,2022-03-21,2022-03-27,157657.0,696.0,34.0
796,20778,2022-03-28,2022-04-03,166462.0,738.0,34.0
797,20778,2022-04-04,2022-04-10,21603.0,90.0,10.0
798,20778,2022-04-11,2022-04-17,2105.0,8.0,1.0
799,22818,2022-10-24,2022-10-30,171014.0,741.0,40.0
800,22818,2022-10-31,2022-11-06,136858.0,619.0,40.0
801,22818,2022-11-07,2022-11-13,15670.0,69.0,15.0
802,22818,2022-11-14,2022-11-20,10330.0,47.0,2.0
803,20661,2022-03-07,2022-03-13,83587.0,386.0,11.0
804,20661,2022-03-14,2022-03-20,94915.0,434.0,11.0
805,20661,2022-03-21,2022-03-27,54260.0,250.0,6.0
806,20661,2022-03-28,2022-04-03,34825.0,152.0,3.0
807,20661,2022-04-04,2022-04-10,5365.0,22.0,1.0
808,20661,2022-04-11,2022-04-17,1870.0,8.0,1.0
817,20661,2022-06-13,2022-06-19,4480.0,28.0,1.0
818,20661,2022-06-20,2022-06-26,5280.0,33.0,1.0
819,20661,2022-06-27,2022-07-03,2240.0,14.0,1.0
820,20473,2022-01-24,2022-01-30,52225.0,218.0,9.0
821,20473,2022-01-31,2022-02-06,83706.0,353.0,9.0
822,20473,2022-02-07,2022-02-13,27760.0,120.0,9.0
823,20473,2022-02-14,2022-02-20,960.0,4.0,2.0
828,20473,2022-03-21,2022-03-27,2880.0,18.0,1.0
829,20473,2022-03-28,2022-04-03,4740.0,31.0,1.0
830,20473,2022-04-04,2022-04-10,4450.0,27.0,1.0
831,20473,2022-04-11,2022-04-17,4230.0,27.0,2.0
832,20473,2022-04-18,2022-04-24,5280.0,33.0,1.0
833,20473,2022-04-25,2022-05-01,1280.0,8.0,1.0
836,18817,2022-01-03,2022-01-09,23865.0,118.0,2.0
837,18817,2022-01-10,2022-01-16,10825.0,51.0,1.0
838,20994,2022-04-25,2022-05-01,65063.0,263.0,14.0
839,20994,2022-05-02,2022-05-08,35125.0,146.0,14.0
840,20994,2022-05-09,2022-05-15,4125.0,17.0,6.0
841,18794,2022-01-17,2022-01-23,47820.0,199.0,4.0
842,18794,2022-01-24,2022-01-30,39015.0,167.0,4.0
843,18794,2022-01-31,2022-02-06,7130.0,31.0,3.0
844,18794,2022-02-07,2022-02-13,2080.0,9.0,1.0
845,20555,2022-04-11,2022-04-17,12194.0,58.0,3.0
846,20555,2022-04-18,2022-04-24,31610.0,156.0,5.0
847,20555,2022-04-25,2022-05-01,15105.0,73.0,3.0
848,20555,2022-05-02,2022-05-08,7480.0,36.0,3.0
849,20555,2022-05-09,2022-05-15,770.0,4.0,1.0
850,23146,2022-12-05,2022-12-11,22410.0,88.0,4.0
851,23146,2022-12-12,2022-12-18,24630.0,99.0,4.0
852,23146,2022-12-19,2022-12-25,11455.0,48.0,3.0
853,23146,2022-12-26,2023-01-01,4775.0,20.0,3.0
854,23146,2023-01-02,2023-01-08,1390.0,6.0,3.0
855,20801,2022-04-18,2022-04-24,31370.0,144.0,7.0
856,20801,2022-04-25,2022-05-01,17105.0,84.0,8.0
857,20801,2022-05-02,2022-05-08,3480.0,14.0,3.0
858,20801,2022-05-09,2022-05-15,660.0,3.0,1.0
859,22754,2022-10-24,2022-10-30,5970.0,47.0,1.0
860,23154,2022-12-12,2022-12-18,25078.0,103.0,9.0
861,23154,2022-12-19,2022-12-25,27880.0,119.0,9.0
862,23154,2022-12-26,2023-01-01,2550.0,11.0,2.0
863,19991,2022-02-28,2022-03-06,31940.0,162.0,1.0
864,19991,2022-03-07,2022-03-13,15830.0,81.0,1.0
865,19811,2022-03-07,2022-03-13,15630.0,81.0,1.0
866,22858,2022-11-07,2022-11-13,33660.0,155.0,13.0
867,22858,2022-11-14,2022-11-20,92235.0,457.0,13.0
868,22858,2022-11-21,2022-11-27,24005.0,109.0,7.0
869,22858,2022-11-28,2022-12-04,8590.0,33.0,2.0
870,22858,2022-12-05,2022-12-11,7010.0,27.0,1.0
871,22858,2022-12-12,2022-12-18,2600.0,10.0,1.0
872,22858,2022-12-19,2022-12-25,1770.0,7.0,1.0
873,21384,2022-06-06,2022-06-12,33894.0,157.0,8.0
874,21384,2022-06-13,2022-06-19,35125.0,172.0,9.0
875,21384,2022-06-20,2022-06-26,7740.0,39.0,6.0
876,21384,2022-06-27,2022-07-03,595.0,3.0,2.0
888,21384,2022-09-19,2022-09-25,6720.0,42.0,1.0
889,21384,2022-09-26,2022-10-02,9280.0,58.0,1.0
890,21384,2022-10-03,2022-10-09,3520.0,22.0,1.0
891,22111,2022-09-19,2022-09-25,23517.0,111.0,12.0
892,22111,2022-09-26,2022-10-02,25750.0,125.0,12.0
893,22111,2022-10-03,2022-10-09,8695.0,45.0,6.0
894,22111,2022-10-10,2022-10-16,22000.0,100.0,2.0
895,18924,2022-02-21,2022-02-27,526368.0,2290.0,61.0
896,18924,2022-02-28,2022-03-06,482446.0,2122.0,61.0
897,18924,2022-03-07,2022-03-13,130115.0,583.0,44.0
898,18924,2022-03-14,2022-03-20,26694.0,124.0,17.0
899,18924,2022-03-21,2022-03-27,6760.0,30.0,2.0
900,18924,2022-03-28,2022-04-03,37190.0,141.0,2.0
901,21265,2022-05-30,2022-06-05,223971.0,803.0,11.0
902,21265,2022-06-06,2022-06-12,234982.0,836.0,10.0
903,21265,2022-06-13,2022-06-19,189802.0,721.0,11.0
904,21265,2022-06-20,2022-06-26,160750.0,541.0,11.0
905,21265,2022-06-27,2022-07-03,42068.0,113.0,3.0
906,21265,2022-07-04,2022-07-10,16058.0,53.0,2.0
907,21265,2022-07-11,2022-07-17,14545.0,66.0,1.0
908,21265,2022-07-18,2022-07-24,7185.0,33.0,1.0
943,21265,2023-03-20,2023-03-26,360.0,2.0,1.0
955,21265,2023-06-12,2023-06-18,27750.0,111.0,1.0
956,21031,2022-05-09,2022-05-15,339290.0,1441.0,52.0
957,21031,2022-05-16,2022-05-22,187700.0,827.0,52.0
958,21031,2022-05-23,2022-05-29,17461.0,79.0,43.0
959,21031,2022-05-30,2022-06-05,4367.0,16.0,5.0
960,21031,2022-06-06,2022-06-12,0.0,0.0,1.0
963,21031,2022-06-27,2022-07-03,3190.0,58.0,1.0
964,21031,2022-07-04,2022-07-10,3575.0,65.0,1.0
965,21031,2022-07-11,2022-07-17,2365.0,43.0,1.0
966,21031,2022-07-18,2022-07-24,6905.0,53.0,2.0
967,21031,2022-07-25,2022-07-31,11680.0,73.0,1.0
968,21031,2022-08-01,2022-08-07,4160.0,26.0,1.0
969,22172,2022-08-22,2022-08-28,348383.0,1518.0,55.0
970,22172,2022-08-29,2022-09-04,151767.0,672.0,55.0
971,22172,2022-09-05,2022-09-11,32372.0,139.0,35.0
972,22172,2022-09-12,2022-09-18,10690.0,49.0,7.0
973,22172,2022-09-19,2022-09-25,595.0,3.0,1.0
